"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2020","2020",3,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2021","2021",6,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",511,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",351,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2015","2015",199,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2016","2016",203,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2017","2017",164,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2018","2018",260,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2019","2019",216,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2020","2020",315,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2021","2021",319,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",317,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2013","2013",11,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2014","2014",6,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2015","2015",7,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2016","2016",4,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2017","2017",3,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2018","2018",6,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2019","2019",8,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2020","2020",5,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2021","2021",16,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",9,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2013","2013",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2021","2021",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2013","2013",4,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2014","2014",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2015","2015",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2016","2016",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2017","2017",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2018","2018",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2019","2019",2,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2020","2020",4,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2021","2021",5,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",224,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",136,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2015","2015",70,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2016","2016",68,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",56,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",93,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2019","2019",84,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2020","2020",104,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",87,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",97,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2013","2013",189,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2014","2014",150,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2015","2015",81,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2016","2016",80,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2017","2017",69,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2018","2018",97,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2019","2019",78,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2020","2020",119,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2021","2021",126,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",137,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2013","2013",7,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2014","2014",4,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2015","2015",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2016","2016",13,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2017","2017",4,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2018","2018",4,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2019","2019",7,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2020","2020",7,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2021","2021",21,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",9,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2013","2013",87,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2014","2014",58,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2015","2015",35,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2016","2016",35,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2017","2017",30,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2018","2018",55,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2019","2019",41,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2020","2020",76,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2021","2021",59,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",66,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2013","2013",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2014","2014",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2015","2015",8,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2016","2016",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2017","2017",3,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2018","2018",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2019","2019",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2020","2020",3,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2021","2021",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",550,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",374,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2015","2015",208,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2016","2016",208,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2017","2017",169,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2018","2018",270,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2019","2019",225,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2020","2020",322,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2021","2021",330,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",325,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2013","2013",12,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2014","2014",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2015","2015",7,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2016","2016",4,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2017","2017",3,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2018","2018",6,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2019","2019",9,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2020","2020",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2021","2021",18,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","THREATS","minacce","2022","2022",9,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2013","2013",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","HARASS_WORK","mobbing","2021","2021",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2013","2013",4,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2014","2014",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2015","2015",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2016","2016",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2017","2017",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2018","2018",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2019","2019",2,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2020","2020",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2021","2021",5,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","NRP","non risponde","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",244,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",149,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2015","2015",74,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2016","2016",69,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",58,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",101,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2019","2019",86,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2020","2020",107,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",94,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",102,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2013","2013",1,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2014","2014",2,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",1,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2013","2013",8,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2014","2014",6,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2015","2015",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2016","2016",3,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2017","2017",5,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2018","2018",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2019","2019",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2020","2020",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2021","2021",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2013","2013",4,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2021","2021",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2013","2013",9,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2015","2015",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2018","2018",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2020","2020",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2013","2013",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2013","2013",61,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2014","2014",20,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2015","2015",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2016","2016",8,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2017","2017",9,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2018","2018",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2019","2019",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2020","2020",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2021","2021",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","ALL","tutte le voci","2022","2022",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","THREATS","minacce","2013","2013",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","THREATS","minacce","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","NRP","non risponde","2020","2020",1,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2013","2013",38,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2014","2014",12,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2015","2015",5,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2016","2016",5,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2017","2017",4,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2018","2018",4,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2019","2019",6,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2020","2020",2,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2021","2021",4,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","WRL_X_ITA","Paesi esteri","UNAV","non disponibile","2022","2022",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2013","2013",194,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2014","2014",86,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2015","2015",77,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2016","2016",82,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2017","2017",78,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2018","2018",63,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2019","2019",90,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2020","2020",94,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2021","2021",110,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHY","violenza fisica ","2022","2022",84,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2013","2013",10,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2014","2014",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2015","2015",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2016","2016",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2017","2017",2,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2018","2018",5,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2019","2019",3,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2020","2020",1,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2021","2021",4,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","SEXVIOL","violenza sessuale","2022","2022",4,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2013","2013",96,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2014","2014",32,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2015","2015",42,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2016","2016",37,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2017","2017",35,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2018","2018",38,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2019","2019",49,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2020","2020",40,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2021","2021",40,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","PHYVIOL","violenza psicologica","2022","2022",39,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","WRL_X_ITA","Paesi esteri","ECON_VIOL","violenza economica","2013","2013",6,,
