"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","GENERE","Orientamento sessuale","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",154,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",1458,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",1069,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",804,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",630,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",840,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",1162,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",1210,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",1383,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",1430,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",1303,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",1627,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",1187,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",883,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",720,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",950,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",1274,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",1322,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",1576,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",1587,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",1457,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",17,,
"ITE1","Toscana","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",34,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",32,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",20,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",19,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",21,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",24,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",395,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",280,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",217,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",200,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",175,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",241,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",221,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",237,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",289,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",311,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",433,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",312,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",237,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",220,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",196,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",262,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",240,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",258,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",310,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",335,,
"ITE2","Umbria","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",4,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",66,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",66,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",54,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",36,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",26,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",48,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",44,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",66,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",62,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",65,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",626,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",417,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",444,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",407,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",357,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",455,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",386,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",511,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",587,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",507,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",702,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",484,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",498,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",443,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",383,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",503,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",430,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",577,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",649,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",572,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",10,,
"ITE3","Marche","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",361,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",380,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",246,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",180,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",225,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",273,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",303,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",369,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",334,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",357,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",3398,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",3050,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",2185,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",2075,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",1767,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",2598,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",2525,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",3326,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",3577,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",3165,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",3785,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",3439,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",2431,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",2255,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",1992,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",2871,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",2828,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",3695,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",3911,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",3522,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",26,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",9,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",779,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",684,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",562,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",344,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",408,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",547,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",514,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",564,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",551,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",568,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",6536,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",5221,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",4064,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",3475,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",3077,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",4347,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",3946,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",5138,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",5425,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",4796,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",7395,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",5913,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",4626,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",3819,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",3485,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",4894,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",4460,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",5702,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",5976,,
"ITF","Sud","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",5364,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",80,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",8,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",75,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",57,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",52,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",35,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",25,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",57,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",41,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",51,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",52,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",51,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",598,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",539,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",450,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",408,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",369,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",496,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",419,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",475,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",531,,
"ITF1","Abruzzo","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",476,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",684,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",598,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",502,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",443,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",394,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",553,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",460,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",526,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",583,,
"ITF1","Abruzzo","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",527,,
"ITF1","Abruzzo","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",11,,
"ITF1","Abruzzo","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",2,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",19,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",8,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",7,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",8,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",10,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",9,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",7,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",8,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",10,,
"ITF2","Molise","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",13,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",112,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",82,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",86,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",58,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",31,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",38,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",68,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",67,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",90,,
"ITF2","Molise","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",90,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",133,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",90,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",93,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",66,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",41,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",47,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",75,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",75,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",100,,
"ITF2","Molise","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",103,,
"ITF2","Molise","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",2,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",355,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",306,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",246,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",159,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",162,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",224,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",213,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",259,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",249,,
"ITF3","Campania","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",248,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",3058,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",2399,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",1916,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",1669,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",1500,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",2068,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",1906,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",2409,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",2568,,
"ITF3","Campania","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",2126,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",3448,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",2707,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",2162,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",1828,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",1662,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",2292,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",2119,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",2668,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",2817,,
"ITF3","Campania","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",2374,,
"ITF3","Campania","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",35,,
"ITF3","Campania","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",2,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",217,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",191,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",166,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",75,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",114,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",171,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",152,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",153,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",160,,
"ITF4","Puglia","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",182,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",1831,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",1488,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",1071,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2016","2016",907,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2017","2017",795,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2018","2018",1188,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2019","2019",995,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2020","2020",1435,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2021","2021",1476,,
"ITF4","Puglia","USERS","utenti del 1522","F","femmine","TOTAL","totale","2022","2022",1316,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2013","2013",2066,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2014","2014",1682,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2015","2015",1237,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2016","2016",982,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2017","2017",909,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2018","2018",1359,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2019","2019",1147,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2020","2020",1588,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2021","2021",1636,,
"ITF4","Puglia","USERS","utenti del 1522","T","totale","TOTAL","totale","2022","2022",1498,,
"ITF4","Puglia","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2013","2013",18,,
"ITF4","Puglia","USERS","utenti del 1522","NRP","non indicato","TOTAL","totale","2014","2014",3,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2013","2013",25,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2014","2014",23,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2015","2015",19,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2016","2016",9,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2017","2017",16,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2018","2018",14,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2019","2019",29,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2020","2020",18,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2021","2021",14,,
"ITF5","Basilicata","USERS","utenti del 1522","M","maschi","TOTAL","totale","2022","2022",17,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","TOTAL","totale","2013","2013",154,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","TOTAL","totale","2014","2014",141,,
"ITF5","Basilicata","USERS","utenti del 1522","F","femmine","TOTAL","totale","2015","2015",83,,
