"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","WORLD","Mondo","2017","2017",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","WORLD","Mondo","2018","2018",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","WORLD","Mondo","2019","2019",6,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","WORLD","Mondo","2020","2020",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2013","2013",2,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2015","2015",3,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2016","2016",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2017","2017",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2018","2018",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2019","2019",2,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2020","2020",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","WORLD","Mondo","2022","2022",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2013","2013",4,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2014","2014",2,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2015","2015",5,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2016","2016",4,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2017","2017",2,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2018","2018",2,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2019","2019",8,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2020","2020",2,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","WORLD","Mondo","2022","2022",1,,
"ITG","Isole","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","NRP","non indicato","WORLD","Mondo","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","M","maschi","WORLD","Mondo","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2013","2013",17,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2014","2014",6,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2017","2017",3,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2018","2018",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2019","2019",3,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2020","2020",3,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2021","2021",5,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","WORLD","Mondo","2022","2022",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2013","2013",18,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2014","2014",6,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2017","2017",3,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2018","2018",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2019","2019",3,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2020","2020",3,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2021","2021",5,,
"ITG","Isole","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","WORLD","Mondo","2022","2022",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_MEDIA","segnalazione di informazione scorretta sui media","F","femmine","WORLD","Mondo","2017","2017",1,,
"ITG","Isole","USERS","utenti del 1522","REPORT_MEDIA","segnalazione di informazione scorretta sui media","T","totale","WORLD","Mondo","2017","2017",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","M","maschi","WORLD","Mondo","2013","2013",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","M","maschi","WORLD","Mondo","2016","2016",2,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","M","maschi","WORLD","Mondo","2017","2017",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","M","maschi","WORLD","Mondo","2019","2019",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2013","2013",4,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2014","2014",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2017","2017",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","WORLD","Mondo","2019","2019",9,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2013","2013",5,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2014","2014",1,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2016","2016",2,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2017","2017",2,,
"ITG","Isole","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","WORLD","Mondo","2019","2019",10,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2013","2013",107,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2014","2014",81,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2015","2015",61,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2016","2016",26,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2017","2017",36,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2018","2018",46,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2019","2019",21,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2020","2020",72,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2021","2021",42,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","WORLD","Mondo","2022","2022",62,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2013","2013",557,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2014","2014",305,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2015","2015",178,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2016","2016",161,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2017","2017",134,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2018","2018",189,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2019","2019",135,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2020","2020",242,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2021","2021",302,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","WORLD","Mondo","2022","2022",340,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2013","2013",672,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2014","2014",387,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2015","2015",239,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2016","2016",187,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2017","2017",170,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2018","2018",235,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2019","2019",156,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2020","2020",314,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2021","2021",344,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","WORLD","Mondo","2022","2022",402,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","NRP","non indicato","WORLD","Mondo","2013","2013",8,,
"ITG","Isole","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","NRP","non indicato","WORLD","Mondo","2014","2014",1,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2013","2013",361,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2014","2014",313,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2015","2015",241,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2016","2016",168,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2017","2017",213,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2018","2018",225,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2019","2019",237,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2020","2020",265,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2021","2021",265,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2022","2022",232,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2013","2013",3219,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2014","2014",2430,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2015","2015",1745,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2016","2016",1774,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2017","2017",1486,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2018","2018",1771,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2019","2019",1570,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",2053,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",2262,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",2036,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2013","2013",3625,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2014","2014",2752,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2015","2015",1986,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2016","2016",1942,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2017","2017",1699,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2018","2018",1996,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2019","2019",1807,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",2318,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",2527,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",2268,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2013","2013",45,,
"ITG","Isole","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2014","2014",9,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2013","2013",26,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2014","2014",12,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2015","2015",7,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2016","2016",11,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2017","2017",4,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2018","2018",2,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2020","2020",5,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2021","2021",8,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","WORLD","Mondo","2022","2022",4,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2013","2013",120,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2014","2014",58,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2015","2015",56,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2016","2016",67,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2017","2017",40,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2018","2018",38,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2019","2019",29,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2020","2020",55,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2021","2021",63,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","WORLD","Mondo","2022","2022",46,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2013","2013",146,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2014","2014",70,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2015","2015",63,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2016","2016",78,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2017","2017",44,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2018","2018",40,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2019","2019",29,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2020","2020",60,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2021","2021",71,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","WORLD","Mondo","2022","2022",50,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2013","2013",13,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2014","2014",16,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2015","2015",10,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2016","2016",7,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2017","2017",13,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2018","2018",11,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2019","2019",11,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2020","2020",17,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2021","2021",19,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","WORLD","Mondo","2022","2022",7,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2013","2013",714,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2014","2014",454,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2015","2015",345,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2016","2016",362,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2017","2017",374,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2018","2018",434,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2019","2019",428,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2020","2020",612,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2021","2021",667,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","WORLD","Mondo","2022","2022",461,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2013","2013",733,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2014","2014",472,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2015","2015",355,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2016","2016",369,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2017","2017",387,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2018","2018",445,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2019","2019",439,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2020","2020",629,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2021","2021",686,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","WORLD","Mondo","2022","2022",468,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","WORLD","Mondo","2013","2013",6,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","NRP","non indicato","WORLD","Mondo","2014","2014",2,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WORLD","Mondo","2013","2013",1,,
"ITG1","Sicilia","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","M","maschi","WORLD","Mondo","2020","2020",1,,
