"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","ISO","Nazionalità","TRASMISSIONE","Modalità di conoscenza del 1522","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2013","2013",1033,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2014","2014",1023,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2015","2015",749,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2016","2016",777,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2017","2017",689,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2018","2018",669,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2019","2019",532,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2020","2020",944,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2021","2021",1051,,
"ITG1","Sicilia","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2022","2022",663,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2013","2013",1035,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2014","2014",787,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2015","2015",588,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2016","2016",569,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2017","2017",501,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2018","2018",604,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2019","2019",496,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2020","2020",641,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2021","2021",789,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2022","2022",720,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2013","2013",6,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2014","2014",13,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2015","2015",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2016","2016",5,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2017","2017",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2019","2019",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2021","2021",11,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2022","2022",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2013","2013",3,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2015","2015",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2018","2018",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2021","2021",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2022","2022",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2013","2013",412,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2014","2014",226,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2015","2015",139,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2016","2016",95,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2017","2017",75,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2018","2018",123,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2019","2019",69,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2020","2020",117,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2021","2021",68,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2022","2022",67,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2013","2013",22,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2014","2014",17,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2015","2015",7,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2016","2016",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2017","2017",9,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2018","2018",4,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2019","2019",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2020","2020",7,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2021","2021",15,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2022","2022",9,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2013","2013",58,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2014","2014",65,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2015","2015",60,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2016","2016",64,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2017","2017",58,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2018","2018",93,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2019","2019",128,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2020","2020",101,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2021","2021",86,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2022","2022",156,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2013","2013",52,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2014","2014",25,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2015","2015",14,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2016","2016",25,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2017","2017",27,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2018","2018",33,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2019","2019",30,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2020","2020",15,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2021","2021",30,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2022","2022",29,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2013","2013",43,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2014","2014",55,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2015","2015",35,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2016","2016",33,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2017","2017",24,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2018","2018",23,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2019","2019",30,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2020","2020",16,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2021","2021",21,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2022","2022",23,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2013","2013",55,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2014","2014",33,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2015","2015",5,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2016","2016",12,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2017","2017",5,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2018","2018",9,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2019","2019",6,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2020","2020",3,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2013","2013",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2014","2014",4,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2017","2017",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2019","2019",4,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2020","2020",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2021","2021",10,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2022","2022",10,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2013","2013",4,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2014","2014",6,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2015","2015",9,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2016","2016",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2017","2017",5,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2018","2018",13,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2019","2019",7,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2020","2020",8,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2021","2021",30,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2022","2022",46,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","SOCIALMEDIA","social media","2021","2021",4,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","SOCIALMEDIA","social media","2022","2022",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",4,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",11,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2013","2013",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2016","2016",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2017","2017",3,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2018","2018",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2019","2019",1,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2020","2020",2,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2021","2021",15,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2022","2022",6,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2013","2013",377,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2014","2014",343,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2015","2015",315,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2016","2016",329,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2017","2017",291,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2018","2018",301,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2019","2019",218,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2020","2020",369,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2021","2021",493,,
"ITG2","Sardegna","USERS","utenti del 1522","WORLD","Mondo","UNAV","non disponibile","2022","2022",356,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2013","2013",3292,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2014","2014",1651,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2015","2015",1674,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2016","2016",1404,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2017","2017",2603,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2018","2018",3188,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2019","2019",2094,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2020","2020",6921,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2021","2021",10274,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TOTAL","totale","2022","2022",8771,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2013","2013",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2014","2014",5,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2015","2015",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2017","2017",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2020","2020",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2021","2021",18,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","BROCHURE","manifesti e locandine","2022","2022",22,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2013","2013",3,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2016","2016",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2017","2017",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2018","2018",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2020","2020",2,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2021","2021",7,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RADIO","radio","2022","2022",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2013","2013",256,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2014","2014",120,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2015","2015",196,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2016","2016",145,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2017","2017",132,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2018","2018",181,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2019","2019",137,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2020","2020",198,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2021","2021",333,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","TV","TV","2022","2022",160,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2013","2013",34,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2014","2014",2,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2015","2015",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2016","2016",5,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2017","2017",5,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2018","2018",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2019","2019",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2020","2020",16,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2021","2021",32,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PRESS","stampa","2022","2022",7,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2013","2013",77,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2014","2014",24,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2015","2015",58,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2016","2016",37,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2017","2017",67,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2018","2018",117,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2019","2019",218,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2020","2020",337,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2021","2021",759,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","INTERNET","internet","2022","2022",1025,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2013","2013",25,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2014","2014",10,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2015","2015",9,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2016","2016",7,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2017","2017",21,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2018","2018",13,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2019","2019",16,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2020","2020",31,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2021","2021",98,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","RELATIVE","parente / amico / conoscente","2022","2022",62,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2013","2013",27,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2014","2014",7,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2015","2015",5,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2016","2016",9,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2017","2017",24,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2018","2018",18,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2019","2019",13,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2020","2020",34,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2021","2021",52,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PUB_SERV","servizio pubblico","2022","2022",48,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2013","2013",29,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2014","2014",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2015","2015",2,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2016","2016",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2017","2017",7,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2018","2018",5,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2019","2019",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2020","2020",4,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","PHONE_BOOK","elenco telefonico","2021","2021",2,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2013","2013",3,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2014","2014",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2015","2015",5,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2016","2016",2,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2017","2017",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2018","2018",3,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2019","2019",8,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2020","2020",11,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2021","2021",25,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","OTHER","altro","2022","2022",29,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2013","2013",15,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2014","2014",50,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2015","2015",40,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2016","2016",52,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2017","2017",65,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2018","2018",103,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2019","2019",33,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2020","2020",15,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2021","2021",739,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NRP","non risponde","2022","2022",1357,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","SOCIALMEDIA","social media","2021","2021",17,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","SOCIALMEDIA","social media","2022","2022",43,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2021","2021",34,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NEWSWEB","notizie dal web - ricerca sui motori di ricerca","2022","2022",99,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","CHAT","chat di amici e conoscenti","2021","2021",6,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","CHAT","chat di amici e conoscenti","2022","2022",27,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2013","2013",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2015","2015",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2016","2016",1,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2021","2021",71,,
"ITNI","Non indicato","USERS","utenti del 1522","WORLD","Mondo","NOKNOW","non sa/non ricorda","2022","2022",33,,
