"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","SEXISTAT1","Sesso","FREQUENZA2","Livello di diffusione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",12.4,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",1.5,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",6.9,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11.4,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.7,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",9.2,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.3,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",6.2,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",16.9,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",5.2,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",10.9,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",8.9,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.2,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",5.6,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",7.5,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.3,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",4.9,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",10.3,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.6,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",6.9,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",8.8,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",2.3,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",5.5,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",6.6,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",4.8,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",5.7,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",10.4,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.6,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",6.9,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",11.9,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.6,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",7.7,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOVERCOM","poco diffuso","2018","2018",5.8,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOVERCOM","poco diffuso","2018","2018",3.6,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOVERCOM","poco diffuso","2018","2018",4.7,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.7,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.5,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.3,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",2.6,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.2,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",1.4,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.3,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.5,,
"ITC4","Lombardia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.4,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.2,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.4,,
"ITD","Nord-est","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.4,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITDA","Trentino Alto Adige / Südtirol","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITD1","Provincia Autonoma Bolzano / Bozen","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.9,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.3,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITD2","Provincia Autonoma Trento","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.2,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.4,,
"ITD3","Veneto","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.1,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",1.1,,
"ITD4","Friuli-Venezia Giulia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",1.1,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.1,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.2,,
"ITD5","Emilia-Romagna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.7,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.4,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.3,,
"ITE","Centro","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.2,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITE1","Toscana","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.4,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITE2","Umbria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.5,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",5.6,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITE3","Marche","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",3.1,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.2,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITE4","Lazio","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.9,,
"ITF","Sud","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",1,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.6,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",1.2,,
"ITF1","Abruzzo","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.9,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITF2","Molise","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1.8,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",1.4,,
"ITF3","Campania","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",1.6,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITF4","Puglia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.9,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0,,
"ITF5","Basilicata","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.5,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.3,,
"ITF6","Calabria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.1,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.5,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",1.1,,
"ITG","Isole","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",0.4,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",1.2,,
"ITG1","Sicilia","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOALCOM","per niente diffuso","2018","2018",1,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOALCOM","per niente diffuso","2018","2018",0.7,,
"ITG2","Sardegna","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOALCOM","per niente diffuso","2018","2018",0.8,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",3.7,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.7,,
"ITC","Nord-ovest","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.7,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",4,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.9,,
"ITC1","Piemonte","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",2.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",5.8,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","T","totale","NOKNOW","non sa","2018","2018",3.4,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","M","maschi","NOKNOW","non sa","2018","2018",2.6,,
"ITC3","Liguria","P18_74_OPVIOL","persone di 18-74 anni per opinione sul livello di diffusione della violenza fisica e/o sessuale subita dalle donne (composizione %)","F","femmine","NOKNOW","non sa","2018","2018",1.3,,
