"ITTER107","Territorio","TIPO_DATO_VIOLENZA","Tipo dato","TIPOAUT","Tipo di autore","TIPOVIOLENZA","Tipo di violenza","ETA1","Età della donna","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",5.7,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",7,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.9,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",9.5,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",3.9,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",6.3,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.7,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",12.3,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",9.9,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",5.2,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",1.3,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",10.9,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",8.7,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",4.6,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",1.1,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",3.7,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",2.7,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",1,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.3,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",3.2,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",2.2,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",1.3,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.1,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",3.2,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",2.2,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",1.3,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.1,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",2.6,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",1.7,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",0.9,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.1,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",15.7,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",12.8,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",6.6,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",1.8,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",13.5,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",11.2,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",5.6,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",1.6,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","Y16-24","16-24 anni","2014","2014",3,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","Y16-24","16-24 anni","2014","2014",2.4,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","Y16-24","16-24 anni","2014","2014",0.7,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","Y16-24","16-24 anni","2014","2014",0.3,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",18.7,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",9.1,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",13.7,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",3.1,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",13.5,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",3.9,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",11.2,,
"IT","Italia","W16_70_PNP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",1.6,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",1.9,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",1.2,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.9,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0.2,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.6,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0.2,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.4,,
"IT","Italia","W16_70_PNP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni  (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0.1,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.7,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0.6,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.3,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","ANY_P_NOP","qualsiasi uomo (partner e non partner)","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.1,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_PNP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni)","NOP","uomo non partner","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",7.4,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",5.8,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",3.6,,
"IT","Italia","W16_70_CFP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",1.7,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",1.3,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",1,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.5,,
"IT","Italia","W16_70_CFP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0.1,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.6,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0.5,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.3,,
"IT","Italia","W16_70_CFP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno o hanno avuto un partner)","CURR_OR_FORM","partner attuale o ex partner  ","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",5.8,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",4,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",2.9,,
"IT","Italia","W16_70_CP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0.7,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",1.5,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",1.1,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.6,,
"IT","Italia","W16_70_CP_Y5","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 5 anni (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0.1,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.7,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0.6,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.4,,
"IT","Italia","W16_70_CP_M12","donne di 16-70 anni che hanno subito violenza dall'attuale partner negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un partner)","CURR_P","partner attuale","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",10.1,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",9.4,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",4.8,,
"IT","Italia","W16_70_FP_LT","donne di 16-70 anni che hanno subito violenza nel corso della vita (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",4.1,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.4,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0.4,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0.1,,
"IT","Italia","W16_70_FP_Y5","donne di 16-70 anni che hanno subito violenza negli ultimi 5 anni (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0.1,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHSEX","violenza fisica o sessuale ","Y65-70","65-70 anni","2014","2014",0.2,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","PHY","violenza fisica ","Y65-70","65-70 anni","2014","2014",0.2,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","SEXVIOL","violenza sessuale","Y65-70","65-70 anni","2014","2014",0,,
"IT","Italia","W16_70_FP_M12","donne di 16-70 anni che hanno subito violenza negli ultimi 12 mesi (% su donne di 16-70 anni che hanno un ex partner)","EX_P","ex partner","RAPE_OR_ATT","stupro o tentato stupro","Y65-70","65-70 anni","2014","2014",0,,
