"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TIPOVIOLENZA","Tipo di violenza","STATI_MORBOSI","Stato d'animo","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2021","2021",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","SER_INTIM","grave soggezione","2022","2022",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2013","2013",39,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2016","2016",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2021","2021",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","SER_INTIM","grave soggezione","2022","2022",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","TRAFF","tratta","SER_INTIM","grave soggezione","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","SER_INTIM","grave soggezione","2013","2013",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","SER_INTIM","grave soggezione","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","SER_INTIM","grave soggezione","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",316,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",148,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",132,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",134,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",123,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",120,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",122,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",244,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",602,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",325,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",23,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",37,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",18,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",38,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",35,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",35,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",27,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",56,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",173,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",166,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",376,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",264,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",255,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",228,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",216,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",225,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",171,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",401,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",814,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",551,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",20,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",17,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",17,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",791,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",493,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",440,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",440,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",405,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",422,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",344,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",745,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",1703,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",1139,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",80,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",64,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2014","2014",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2015","2015",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2016","2016",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2017","2017",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2018","2018",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2013","2013",13,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","FEEL_HARASSED","si sente molestata ma senza timore di pericolo imminente","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2013","2013",55,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2014","2014",54,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2015","2015",45,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2016","2016",24,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2017","2017",33,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2018","2018",43,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2019","2019",40,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2020","2020",64,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2021","2021",50,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","NRP","non risponde","2022","2022",78,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2013","2013",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2019","2019",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2021","2021",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","NRP","non risponde","2022","2022",15,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2013","2013",59,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2014","2014",38,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2015","2015",24,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2016","2016",18,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2017","2017",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2018","2018",31,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2019","2019",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2020","2020",50,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2021","2021",52,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","NRP","non risponde","2022","2022",39,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ECON_VIOL","violenza economica","NRP","non risponde","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2013","2013",164,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2014","2014",113,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2015","2015",85,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2016","2016",48,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2017","2017",66,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2018","2018",88,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2019","2019",70,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2020","2020",133,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2021","2021",125,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","ALL","tutte le voci","NRP","non risponde","2022","2022",140,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2018","2018",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2021","2021",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","THREATS","minacce","NRP","non risponde","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","NRP","non risponde","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","NRP","non risponde","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","NRP","non risponde","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","HARASS_WORK","mobbing","NRP","non risponde","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2013","2013",20,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2015","2015",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2020","2020",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non risponde","NRP","non risponde","2022","2022",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","NRP","non risponde","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2013","2013",304,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2014","2014",127,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2015","2015",118,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2016","2016",184,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2017","2017",407,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2018","2018",266,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2019","2019",118,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2020","2020",1997,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2021","2021",2074,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHY","violenza fisica ","UNAV","non disponibile","2022","2022",387,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2013","2013",163,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2014","2014",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2015","2015",34,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2016","2016",54,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2017","2017",113,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2018","2018",67,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2019","2019",38,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2020","2020",396,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2021","2021",464,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","SEXVIOL","violenza sessuale","UNAV","non disponibile","2022","2022",131,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2013","2013",192,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","PHYVIOL","violenza psicologica","UNAV","non disponibile","2014","2014",69,,
