"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","CONDIZIONE_DICH4","Stato occupazionale","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NOREPORT","non denuncia","2020","2020",710,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NOREPORT","non denuncia","2021","2021",888,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NOREPORT","non denuncia","2022","2022",743,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","STUDENT","studente","NOREPORT","non denuncia","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2013","2013",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2021","2021",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","REPORT","denuncia","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2013","2013",53,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2014","2014",37,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2015","2015",28,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2016","2016",28,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2017","2017",29,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2018","2018",38,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2019","2019",49,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2020","2020",46,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2021","2021",80,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","REPORT","denuncia","2022","2022",107,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","STUDENT","studente","REPORT","denuncia","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2013","2013",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2020","2020",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2021","2021",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","WITHDR_COMP","ritira la denuncia","2022","2022",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","NRP","non risponde","2020","2020",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","NRP","non risponde","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2014","2014",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2021","2021",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","NRP","non risponde","2022","2022",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2013","2013",48,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2014","2014",22,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2015","2015",19,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2016","2016",12,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2017","2017",10,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2018","2018",11,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2019","2019",19,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2020","2020",47,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2021","2021",56,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","ALL","tutte le voci","2022","2022",34,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2013","2013",379,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2014","2014",363,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2015","2015",281,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2016","2016",291,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2017","2017",347,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2018","2018",370,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2019","2019",462,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2020","2020",954,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2021","2021",1148,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","ALL","tutte le voci","2022","2022",908,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","STUDENT","studente","ALL","tutte le voci","2013","2013",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2020","2020",16,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2021","2021",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","STUDENT","studente","UNAV","non disponibile","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2014","2014",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2015","2015",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2017","2017",33,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2018","2018",25,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2019","2019",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2020","2020",180,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2021","2021",158,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","STUDENT","studente","UNAV","non disponibile","2022","2022",42,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2013","2013",12,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2014","2014",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2015","2015",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2016","2016",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2017","2017",35,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2018","2018",26,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2019","2019",23,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2020","2020",196,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2021","2021",173,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","STUDENT","studente","UNAV","non disponibile","2022","2022",44,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2013","2013",174,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2014","2014",56,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2015","2015",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2016","2016",31,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2017","2017",36,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2018","2018",34,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2019","2019",18,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2020","2020",52,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2021","2021",38,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2022","2022",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2013","2013",2419,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2014","2014",1726,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2015","2015",1561,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2016","2016",1424,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2017","2017",1311,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2018","2018",1532,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2019","2019",1441,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2020","2020",1986,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2021","2021",1444,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2022","2022",1383,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NOREPORT","non denuncia","2013","2013",13,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2013","2013",49,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2014","2014",15,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2019","2019",4,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2020","2020",7,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2021","2021",9,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2013","2013",669,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2014","2014",451,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2015","2015",365,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2016","2016",333,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2017","2017",306,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2018","2018",372,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2019","2019",391,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2020","2020",362,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2021","2021",383,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2022","2022",315,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","REPORT","denuncia","2013","2013",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2013","2013",19,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2013","2013",343,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2014","2014",105,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2015","2015",80,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2016","2016",88,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2017","2017",60,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2018","2018",75,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2019","2019",77,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2020","2020",75,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2021","2021",79,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2022","2022",63,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","WITHDR_COMP","ritira la denuncia","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2013","2013",51,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2015","2015",12,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2016","2016",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2017","2017",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2018","2018",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2019","2019",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2020","2020",28,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2021","2021",30,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","NRP","non risponde","2022","2022",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2013","2013",264,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2014","2014",79,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2015","2015",43,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2016","2016",39,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2017","2017",46,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2018","2018",39,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2019","2019",22,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2020","2020",83,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2021","2021",59,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2022","2022",22,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2013","2013",3587,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2014","2014",2360,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2015","2015",2079,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2016","2016",1918,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2017","2017",1780,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2018","2018",2101,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2019","2019",1987,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2020","2020",3097,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2021","2021",2229,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2022","2022",1865,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","ALL","tutte le voci","2013","2013",24,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","UNAV","non disponibile","2013","2013",16,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","UNAV","non disponibile","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","UNAV","non disponibile","2015","2015",8,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","UNAV","non disponibile","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","UNAV","non disponibile","2017","2017",6,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNEMPD_SEEKJ","disoccupato, in cerca di lavoro","UNAV","non disponibile","2020","2020",18,,
