"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",57,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",17,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",10,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",21,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",23,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",14,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",3,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",40,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",31,,
"ITE1","Toscana","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",22,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",774,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",513,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",379,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",323,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",427,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",559,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",516,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",829,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",827,,
"ITE1","Toscana","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",616,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",836,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",531,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",389,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",344,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",450,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",573,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",519,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",869,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",858,,
"ITE1","Toscana","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",638,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",15,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",7,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",4,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",3,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",5,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",2,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",4,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",2,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",1,,
"ITE2","Umbria","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",5,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",226,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",114,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",112,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",94,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",100,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",116,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",99,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",142,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",171,,
"ITE2","Umbria","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",149,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",242,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",121,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",116,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",97,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",105,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",118,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",103,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",144,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",172,,
"ITE2","Umbria","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",154,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",32,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",6,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",6,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",9,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",2,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",4,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",4,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",16,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",10,,
"ITE3","Marche","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",8,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",341,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",198,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",215,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",203,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",171,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",226,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",181,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",285,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",343,,
"ITE3","Marche","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",256,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",380,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",205,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",221,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",212,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",173,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",230,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",185,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",301,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",353,,
"ITE3","Marche","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",264,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",160,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",77,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",36,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",43,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",33,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",37,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",37,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",72,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",59,,
"ITE4","Lazio","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",35,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",1788,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",1434,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",1009,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",1058,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",872,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",1195,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",1145,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",1797,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",2044,,
"ITE4","Lazio","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",1552,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",1956,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",1512,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",1045,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",1101,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",905,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",1232,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",1182,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",1869,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",2104,,
"ITE4","Lazio","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",1587,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",291,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",112,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",73,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",66,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",52,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",62,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",43,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",82,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",84,,
"ITF","Sud","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",38,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",3474,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",2363,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",1810,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",1710,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",1541,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",2037,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",1806,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",2882,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",3005,,
"ITF","Sud","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",2196,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",3790,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",2475,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",1883,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",1776,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",1593,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",2099,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",1849,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",2964,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",3089,,
"ITF","Sud","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",2234,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",32,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",11,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",12,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",11,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",7,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",7,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",10,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",9,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",4,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",300,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",196,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",171,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",175,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",174,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",217,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",188,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",289,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",290,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",235,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",335,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",207,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",183,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",186,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",181,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",224,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",188,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",299,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",299,,
"ITF1","Abruzzo","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",239,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",3,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",2,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",4,,
"ITF2","Molise","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",1,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",53,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",37,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",37,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",31,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",18,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",23,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",31,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",45,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",40,,
"ITF2","Molise","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",35,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",56,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",39,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",38,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",32,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",20,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",24,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",33,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",49,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",41,,
"ITF2","Molise","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",35,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",113,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",54,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",30,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",32,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",23,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",30,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",19,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",28,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",35,,
"ITF3","Campania","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",23,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",1610,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",1117,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",874,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",830,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",722,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",960,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",845,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",1295,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",1372,,
"ITF3","Campania","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",968,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",1734,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",1171,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",904,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",862,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",745,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",990,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",864,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",1323,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",1407,,
"ITF3","Campania","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",991,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",90,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",32,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",24,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",14,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2017","2017",14,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2018","2018",21,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",16,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2020","2020",32,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2021","2021",23,,
"ITF4","Puglia","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",7,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",1025,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2014","2014",667,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2015","2015",495,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2016","2016",448,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2017","2017",414,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2018","2018",590,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2019","2019",464,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2020","2020",820,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2021","2021",879,,
"ITF4","Puglia","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2022","2022",635,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2013","2013",1122,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2014","2014",699,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2015","2015",519,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2016","2016",462,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2017","2017",428,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2018","2018",611,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2019","2019",480,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2020","2020",852,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2021","2021",902,,
"ITF4","Puglia","VICTIMS","vittime di violenza","T","totale","TOTAL","totale","2022","2022",642,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2013","2013",11,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2014","2014",3,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2015","2015",2,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2016","2016",3,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2019","2019",3,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","M","maschi","TOTAL","totale","2022","2022",2,,
"ITF5","Basilicata","VICTIMS","vittime di violenza","F","femmine","TOTAL","totale","2013","2013",84,,
