"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","TITOLO_STUDIO","Titolo di studio","DENUNCIA","Denuncia e motivo del ritiro","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_FEAR","paura","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_FEAR","paura","2020","2020",23,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_FEAR","paura","2021","2021",21,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_FEAR","paura","2022","2022",6,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_FEAR","paura","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_FEAR","paura","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2013","2013",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2014","2014",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2015","2015",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2018","2018",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2019","2019",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_PERPET","paura del violento","2022","2022",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_PERPET","paura del violento","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_PERPET","paura del violento","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_PERPET","paura del violento","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_PERPET","paura del violento","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_PERPET","paura del violento","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2013","2013",20,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2014","2014",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2015","2015",13,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2016","2016",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2018","2018",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2021","2021",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_PERPET","paura del violento","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2013","2013",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2015","2015",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2018","2018",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2019","2019",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2020","2020",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_PERPET","paura del violento","2022","2022",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2015","2015",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2018","2018",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2021","2021",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_PERPET","paura del violento","2022","2022",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2015","2015",19,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2016","2016",16,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2017","2017",8,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2018","2018",10,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2019","2019",11,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2020","2020",29,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2021","2021",41,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2022","2022",27,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2013","2013",6,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2014","2014",14,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2015","2015",19,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2016","2016",16,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2017","2017",8,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2018","2018",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2019","2019",11,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2020","2020",30,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2021","2021",43,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_PERPET","paura del violento","2022","2022",27,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2013","2013",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_DISTRUST","mancata fiducia nelle Forze dell'Ordine","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2013","2013",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2015","2015",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2017","2017",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2018","2018",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2022","2022",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2013","2013",4,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2015","2015",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2017","2017",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2019","2019",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2021","2021",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","LSE","licenza di scuola media inferiore o di avviamento professionale","WITHDR_SAFE","nessun posto sicuro dove andare","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_SAFE","nessun posto sicuro dove andare","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_SAFE","nessun posto sicuro dove andare","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","CLF_ML","laurea o diploma universitario","WITHDR_SAFE","nessun posto sicuro dove andare","2022","2022",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_SAFE","nessun posto sicuro dove andare","2015","2015",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_SAFE","nessun posto sicuro dove andare","2017","2017",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_SAFE","nessun posto sicuro dove andare","2021","2021",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","NRP","non indicato","WITHDR_SAFE","nessun posto sicuro dove andare","2022","2022",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",9,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2021","2021",7,,
"IT","Italia","VICTIMS","vittime di violenza","F","femmine","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2022","2022",10,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2013","2013",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2015","2015",5,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2016","2016",9,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2017","2017",3,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2019","2019",2,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2020","2020",6,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2021","2021",7,,
"IT","Italia","VICTIMS","vittime di violenza","T","totale","UNAV","non disponibile","WITHDR_SAFE","nessun posto sicuro dove andare","2022","2022",10,,
"IT","Italia","VICTIMS","vittime di violenza","NRP","non indicato","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_SAFE","nessun posto sicuro dove andare","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","USE_IF","diploma di istruzione secondaria di II grado o di qualifica professionale (corso di 3-4 anni) compresi IFTS","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","NP","licenza di scuola elementare, nessun titolo di studio","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",3,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","CLF_ML","laurea o diploma universitario","WITHDR_JEOP","timore di compromettere la famiglia","2014","2014",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2013","2013",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2016","2016",2,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2018","2018",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2020","2020",1,,
"IT","Italia","VICTIMS","vittime di violenza","M","maschi","UNAV","non disponibile","WITHDR_JEOP","timore di compromettere la famiglia","2022","2022",1,,
